g4
cadC_fnr_mlrA
cadC_mlrA_fnr
fis_ihfA_ihfB
fis_crp_ihfB
fis_ihfB_ihfA
fis_crp_ihfA
fis_ihfB_crp
fis_ihfA_crp
flhC_hns_qseB
flhC_crp_qseB
flhC_qseB_hns
flhC_crp_hns
flhC_qseB_crp
flhC_hns_crp
flhD_hns_qseB
flhD_crp_qseB
flhD_qseB_hns
flhD_crp_hns
flhD_qseB_crp
flhD_hns_crp
fnr_ihfA_ihfB
fnr_ihfB_ihfA
fur_crp_soxS
fur_soxS_crp
hipA_ihfA_ihfB
hipA_ihfB_ihfA
hns_fis_gadX
hns_cspA_gadX
hns_gadX_fis
hns_cspA_fis
hns_gadX_cspA
hns_fis_cspA
malT_crp_lrp
malT_lrp_crp
rcsA_rcsB_gadE
rcsA_gadE_rcsB
fliZ_flhC_flhD
fliZ_flhD_flhC
marA_soxS_rob
marA_fis_rob
marA_crp_rob
marA_rob_soxS
marA_fis_soxS
marA_crp_soxS
marA_rob_fis
marA_soxS_fis
marA_rob_crp
marA_soxS_crp
marR_soxS_rob
marR_fis_rob
marR_crp_rob
marR_rob_soxS
marR_fis_soxS
marR_crp_soxS
marR_rob_fis
marR_soxS_fis
marR_rob_crp
marR_soxS_crp
gadE_phoP_evgA
gadE_arcA_evgA
gadE_evgA_phoP
gadE_arcA_phoP
gadE_evgA_arcA
gadE_phoP_arcA
gadW_phoP_sdiA
gadW_sdiA_phoP
gadX_arcA_rcsB
gadX_rcsB_arcA
xylR_arcA_crp
xylR_crp_arcA
caiF_crp_fnr
caiF_fnr_crp
dpiA_arcA_dcuR
dpiA_dcuR_arcA
dcuR_crp_fnr
dcuR_fnr_crp
lpxD_cpxR_gadE
lpxD_gadE_cpxR
hha_cpxR_basR
hha_basR_cpxR
skp_cpxR_gadE
skp_gadE_cpxR
lpxA_cpxR_gadE
lpxA_gadE_cpxR
ompC_cpxR_ompR
ompC_ompR_cpxR
ppiA_cpxR_crp
ppiA_crp_cpxR
rpoH_ihfA_ihfB
rpoH_crp_ihfB
rpoH_cpxR_ihfB
rpoH_ihfB_ihfA
rpoH_crp_ihfA
rpoH_cpxR_ihfA
rpoH_ihfB_crp
rpoH_ihfA_crp
rpoH_cpxR_crp
rpoH_ihfB_cpxR
rpoH_ihfA_cpxR
rpoH_crp_cpxR
fabZ_cpxR_gadE
fabZ_gadE_cpxR
csgA_cpxR_fliZ
csgA_fliZ_cpxR
tomB_cpxR_basR
tomB_basR_cpxR
csgG_fliZ_rstA
csgG_rcsB_rstA
csgG_rcsA_rstA
csgG_cpxR_rstA
csgG_rstA_fliZ
csgG_rcsB_fliZ
csgG_rcsA_fliZ
csgG_cpxR_fliZ
csgG_rstA_rcsB
csgG_fliZ_rcsB
csgG_cpxR_rcsB
csgG_rstA_rcsA
csgG_fliZ_rcsA
csgG_cpxR_rcsA
csgG_rstA_cpxR
csgG_fliZ_cpxR
csgG_rcsB_cpxR
csgG_rcsA_cpxR
csgE_fliZ_rstA
csgE_rcsB_rstA
csgE_rcsA_rstA
csgE_cpxR_rstA
csgE_rstA_fliZ
csgE_rcsB_fliZ
csgE_rcsA_fliZ
csgE_cpxR_fliZ
csgE_rstA_rcsB
csgE_fliZ_rcsB
csgE_cpxR_rcsB
csgE_rstA_rcsA
csgE_fliZ_rcsA
csgE_cpxR_rcsA
csgE_rstA_cpxR
csgE_fliZ_cpxR
csgE_rcsB_cpxR
csgE_rcsA_cpxR
csgD_fliZ_rstA
csgD_rcsB_rstA
csgD_rcsA_rstA
csgD_cpxR_rstA
csgD_rstA_fliZ
csgD_rcsB_fliZ
csgD_rcsA_fliZ
csgD_cpxR_fliZ
csgD_rstA_rcsB
csgD_fliZ_rcsB
csgD_cpxR_rcsB
csgD_rstA_rcsA
csgD_fliZ_rcsA
csgD_cpxR_rcsA
csgD_rstA_cpxR
csgD_fliZ_cpxR
csgD_rcsB_cpxR
csgD_rcsA_cpxR
appA_appY_arcA
appA_arcA_appY
hyaA_appY_arcA
hyaA_arcA_appY
hyaB_appY_arcA
hyaB_arcA_appY
hyaC_appY_arcA
hyaC_arcA_appY
hyaD_appY_arcA
hyaD_arcA_appY
appB_appY_arcA
appB_arcA_appY
appC_appY_arcA
appC_arcA_appY
cydC_fnr_narL
cydC_arcA_narL
cydC_narL_fnr
cydC_narL_arcA
puuC_crp_puuR
puuC_arcA_puuR
puuC_puuR_crp
puuC_arcA_crp
puuC_puuR_arcA
puuC_crp_arcA
cadA_arcA_hns
cadA_hns_arcA
fumC_fnr_fur
fumC_arcA_fur
fumC_fur_fnr
fumC_crp_fnr
fumC_fnr_crp
fumC_arcA_crp
fumC_fur_arcA
fumC_crp_arcA
glpA_arcA_glpR
glpA_glpR_arcA
glpC_arcA_glpR
glpC_glpR_arcA
glpD_arcA_glpR
glpD_glpR_arcA
ndh_ihfA_ihfB
ndh_fur_ihfB
ndh_arcA_ihfB
ndh_ihfB_ihfA
ndh_fur_ihfA
ndh_fnr_ihfA
ndh_fis_ihfA
ndh_arcA_ihfA
ndh_ihfB_fur
ndh_ihfA_fur
ndh_fnr_fur
ndh_fis_fur
ndh_arcA_fur
ndh_fur_fnr
ndh_fis_fnr
ndh_fur_fis
ndh_fnr_fis
ndh_arcA_fis
ndh_ihfB_arcA
ndh_ihfA_arcA
ndh_fur_arcA
ndh_fis_arcA
oppA_fur_lrp
oppA_arcA_lrp
oppA_lrp_fur
oppA_arcA_fur
oppA_lrp_arcA
oppA_fur_arcA
pflB_ihfA_ihfB
pflB_crp_ihfB
pflB_arcA_ihfB
pflB_ihfB_ihfA
pflB_fnr_ihfA
pflB_crp_ihfA
pflB_arcA_ihfA
pflB_crp_fnr
pflB_ihfB_crp
pflB_ihfA_crp
pflB_fnr_crp
pflB_arcA_crp
pflB_ihfB_arcA
pflB_ihfA_arcA
pflB_crp_arcA
sdhA_arcA_fur
sdhA_arcA_crp
sdhA_fur_arcA
sdhA_crp_arcA
sdhB_arcA_fur
sdhB_arcA_crp
sdhB_fur_arcA
sdhB_crp_arcA
sdhC_arcA_fur
sdhC_arcA_crp
sdhC_fur_arcA
sdhC_crp_arcA
sdhD_arcA_fur
sdhD_arcA_crp
sdhD_fur_arcA
sdhD_crp_arcA
sucA_arcA_fur
sucA_arcA_crp
sucA_fur_arcA
sucA_crp_arcA
sucB_arcA_fur
sucB_arcA_crp
sucB_fur_arcA
sucB_crp_arcA
sucC_arcA_fur
sucC_arcA_crp
sucC_fur_arcA
sucC_crp_arcA
sucD_arcA_fur
sucD_arcA_crp
sucD_fur_arcA
sucD_crp_arcA
focA_ihfA_ihfB
focA_crp_ihfB
focA_arcA_ihfB
focA_ihfB_ihfA
focA_fnr_ihfA
focA_crp_ihfA
focA_arcA_ihfA
focA_crp_fnr
focA_ihfB_crp
focA_ihfA_crp
focA_fnr_crp
focA_arcA_crp
focA_ihfB_arcA
focA_ihfA_arcA
focA_crp_arcA
cydD_fnr_narL
cydD_arcA_narL
cydD_narL_fnr
cydD_narL_arcA
caiB_arcA_caiF
caiB_crp_fnr
caiB_fnr_crp
caiB_arcA_crp
caiB_caiF_arcA
caiB_crp_arcA
grcA_fis_fnr
grcA_crp_fnr
grcA_fnr_fis
grcA_arcA_fis
grcA_fnr_crp
grcA_arcA_crp
grcA_fis_arcA
grcA_crp_arcA
hybB_arcA_narL
hybB_narL_arcA
hybC_arcA_narL
hybC_narL_arcA
