4
csgD_rcsA_cpxR
csgD_rcsB_cpxR
csgD_fliZ_cpxR
csgD_rstA_cpxR
csgE_rcsA_cpxR
csgE_rcsB_cpxR
csgE_fliZ_cpxR
csgE_rstA_cpxR
csgG_rcsA_cpxR
csgG_rcsB_cpxR
csgG_fliZ_cpxR
csgG_rstA_cpxR
tomB_basR_cpxR
csgA_fliZ_cpxR
fabZ_gadE_cpxR
rpoH_crp_cpxR
rpoH_ihfA_cpxR
rpoH_ihfB_cpxR
ppiA_crp_cpxR
ompC_ompR_cpxR
lpxA_gadE_cpxR
skp_gadE_cpxR
hha_basR_cpxR
lpxD_gadE_cpxR
appC_arcA_appY
appB_arcA_appY
hyaD_arcA_appY
hyaC_arcA_appY
hyaB_arcA_appY
hyaA_arcA_appY
appA_arcA_appY
hybO_narL_arcA
puuE_crp_arcA
puuE_puuR_arcA
rutC_phoP_arcA
dpiA_dcuR_arcA
citC_crp_arcA
citC_narL_arcA
citD_crp_arcA
citD_narL_arcA
citE_crp_arcA
citE_narL_arcA
citF_crp_arcA
citF_narL_arcA
citX_crp_arcA
citX_narL_arcA
citG_crp_arcA
citG_narL_arcA
gadA_rcsB_arcA
gadA_gadW_arcA
xylR_crp_arcA
caiE_crp_arcA
caiE_caiF_arcA
prmC_ihfA_arcA
prmC_ihfB_arcA
gatD_gatR_2_arcA
gatD_gatR_1_arcA
gadX_rcsB_arcA
nuoN_ihfA_arcA
nuoN_ihfB_arcA
nuoJ_ihfA_arcA
nuoJ_ihfB_arcA
nuoH_ihfA_arcA
nuoH_ihfB_arcA
nuoG_ihfA_arcA
nuoG_ihfB_arcA
puuB_crp_arcA
puuB_puuR_arcA
hybD_narL_arcA
hybC_narL_arcA
hybB_narL_arcA
grcA_crp_arcA
grcA_fis_arcA
caiB_crp_arcA
caiB_caiF_arcA
gadE_phoP_arcA
gadE_evgA_arcA
cydD_narL_arcA
appC_appY_arcA
appB_appY_arcA
focA_crp_arcA
focA_ihfA_arcA
focA_ihfB_arcA
sucD_crp_arcA
sucD_fur_arcA
sucC_crp_arcA
sucC_fur_arcA
sucB_crp_arcA
sucB_fur_arcA
sucA_crp_arcA
sucA_fur_arcA
sdhD_crp_arcA
sdhD_fur_arcA
sdhC_crp_arcA
sdhC_fur_arcA
sdhB_crp_arcA
sdhB_fur_arcA
sdhA_crp_arcA
sdhA_fur_arcA
pflB_crp_arcA
pflB_ihfA_arcA
pflB_ihfB_arcA
oppA_fur_arcA
oppA_lrp_arcA
ndh_fis_arcA
ndh_fur_arcA
ndh_ihfA_arcA
ndh_ihfB_arcA
hyaD_appY_arcA
hyaC_appY_arcA
hyaB_appY_arcA
hyaA_appY_arcA
glpD_glpR_arcA
glpC_glpR_arcA
glpA_glpR_arcA
fumC_crp_arcA
fumC_fur_arcA
cadA_hns_arcA
appA_appY_arcA
puuC_crp_arcA
puuC_puuR_arcA
cydC_narL_arcA
gltF_crp_argR
gltF_fnr_argR
gltF_fur_argR
gltF_nac_argR
rbfA_crp_argR
gltD_crp_argR
gltD_fnr_argR
gltD_fur_argR
gltD_nac_argR
cadB_lrp_cadC
cadB_rcsB_cadC
cadB_gadE_cadC
cadB_gadX_cadC
chbF_nagC_chbR
srlA_hns_crp
uxaC_fnr_crp
dcuR_fnr_crp
tdcE_fnr_crp
tdcE_ihfA_crp
tdcE_ihfB_crp
tdcE_tdcR_crp
aer_fnr_crp
casC_hns_crp
casD_hns_crp
casE_hns_crp
csiD_hns_crp
csiD_lrp_crp
csiE_hns_crp
paaK_ihfA_crp
paaK_ihfB_crp
paaJ_ihfA_crp
paaJ_ihfB_crp
paaG_ihfA_crp
paaG_ihfB_crp
paaD_ihfA_crp
paaD_ihfB_crp
paaC_ihfA_crp
paaC_ihfB_crp
paaB_ihfA_crp
paaB_ihfB_crp
puuE_arcA_crp
puuE_puuR_crp
hlyE_fnr_crp
hlyE_hns_crp
hlyE_slyA_crp
csgF_ihfA_crp
csgF_ihfB_crp
csgF_basR_crp
csgF_mlrA_crp
dpiB_fnr_crp
dpiB_narL_crp
citC_arcA_crp
citC_fnr_crp
citC_narL_crp
citD_arcA_crp
citD_fnr_crp
citD_narL_crp
citE_arcA_crp
citE_fnr_crp
citE_narL_crp
citF_arcA_crp
citF_fnr_crp
citF_narL_crp
citX_arcA_crp
citX_fnr_crp
citX_narL_crp
citG_arcA_crp
citG_fnr_crp
citG_narL_crp
caiF_fnr_crp
xylR_arcA_crp
exuT_dpiA_crp
caiE_arcA_crp
caiE_fnr_crp
lhgO_hns_crp
lhgO_lrp_crp
sgbH_ihfA_crp
sgbH_ihfB_crp
lyxK_ihfA_crp
lyxK_ihfB_crp
yiaJ_ihfA_crp
yiaJ_ihfB_crp
nupC_nac_crp
puuB_arcA_crp
puuB_puuR_crp
grcA_arcA_crp
grcA_fnr_crp
galM_galR_crp
fixB_fnr_crp
caiB_arcA_crp
caiB_fnr_crp
gltF_argR_crp
gltF_fnr_crp
gltF_nac_crp
gcvT_fnr_crp
gcvT_lrp_crp
marR_soxS_crp
marR_rob_crp
marA_soxS_crp
marA_rob_crp
gabP_hns_crp
gabP_lrp_crp
gabP_nac_crp
gabD_hns_crp
gabD_lrp_crp
gabD_nac_crp
acnA_soxS_crp
acnA_rob_crp
dusB_ihfA_crp
dusB_ihfB_crp
tnaC_torR_crp
focA_arcA_crp
focA_fnr_crp
focA_ihfA_crp
focA_ihfB_crp
mazF_hns_crp
rbfA_argR_crp
cspD_hns_crp
uhpT_uhpA_crp
tnaB_torR_crp
sucD_arcA_crp
sucC_arcA_crp
sucB_arcA_crp
sucA_arcA_crp
srlD_hns_crp
srlB_hns_crp
sodA_soxS_crp
sodA_rob_crp
serA_lrp_crp
sdhD_arcA_crp
sdhC_arcA_crp
sdhB_arcA_crp
sdhA_arcA_crp
rpoH_cpxR_crp
rpoH_ihfA_crp
rpoH_ihfB_crp
ptsG_soxS_crp
ppiA_cpxR_crp
pflB_arcA_crp
pflB_fnr_crp
pflB_ihfA_crp
pflB_ihfB_crp
ompF_ihfA_crp
ompF_ihfB_crp
nrdB_dnaA_crp
nrdB_argP_crp
nirD_ihfA_crp
nirD_ihfB_crp
nirD_hns_crp
nirC_ihfA_crp
nirC_ihfB_crp
nirC_hns_crp
