1
yqjA_cpxR_cpxP
yqaE_cpxR_cpxP
ygaU_cpxR_cpxP
mdtC_cpxR_cpxP
spy_cpxR_cpxP
ycfS_cpxR_cpxP
csgD_cpxR_cpxP
csgE_cpxR_cpxP
csgG_cpxR_cpxP
efeU_1_cpxR_cpxP
ppiD_cpxR_cpxP
tomB_cpxR_cpxP
mdtD_cpxR_cpxP
rdoA_cpxR_cpxP
yebE_cpxR_cpxP
yidQ_cpxR_cpxP
baeS_cpxR_cpxP
csgA_cpxR_cpxP
dsbA_cpxR_cpxP
fabZ_cpxR_cpxP
yccA_cpxR_cpxP
dsbC_cpxR_cpxP
tsr_cpxR_cpxP
slt_cpxR_cpxP
rpoH_cpxR_cpxP
ppiA_cpxR_cpxP
ompC_cpxR_cpxP
motB_cpxR_cpxP
lpxA_cpxR_cpxP
degP_cpxR_cpxP
skp_cpxR_cpxP
hha_cpxR_cpxP
lpxD_cpxR_cpxP
cheW_cpxR_cpxP
aroG_cpxR_cpxP
yqjA_cpxR_mzrA
yqaE_cpxR_mzrA
ygaU_cpxR_mzrA
mdtC_cpxR_mzrA
spy_cpxR_mzrA
ycfS_cpxR_mzrA
csgD_cpxR_mzrA
csgE_cpxR_mzrA
csgG_cpxR_mzrA
efeU_1_cpxR_mzrA
ppiD_cpxR_mzrA
tomB_cpxR_mzrA
mdtD_cpxR_mzrA
rdoA_cpxR_mzrA
yebE_cpxR_mzrA
yidQ_cpxR_mzrA
baeS_cpxR_mzrA
csgA_cpxR_mzrA
dsbA_cpxR_mzrA
fabZ_cpxR_mzrA
yccA_cpxR_mzrA
dsbC_cpxR_mzrA
tsr_cpxR_mzrA
slt_cpxR_mzrA
rpoH_cpxR_mzrA
ppiA_cpxR_mzrA
ompC_cpxR_mzrA
motB_cpxR_mzrA
lpxA_cpxR_mzrA
degP_cpxR_mzrA
skp_cpxR_mzrA
hha_cpxR_mzrA
lpxD_cpxR_mzrA
cheW_cpxR_mzrA
aroG_cpxR_mzrA
cpxP_cpxR_yqjA
mzrA_cpxR_yqjA
yqaE_cpxR_yqjA
ygaU_cpxR_yqjA
mdtC_cpxR_yqjA
spy_cpxR_yqjA
ycfS_cpxR_yqjA
csgD_cpxR_yqjA
csgE_cpxR_yqjA
csgG_cpxR_yqjA
efeU_1_cpxR_yqjA
ppiD_cpxR_yqjA
tomB_cpxR_yqjA
mdtD_cpxR_yqjA
rdoA_cpxR_yqjA
yebE_cpxR_yqjA
yidQ_cpxR_yqjA
baeS_cpxR_yqjA
csgA_cpxR_yqjA
dsbA_cpxR_yqjA
fabZ_cpxR_yqjA
yccA_cpxR_yqjA
dsbC_cpxR_yqjA
tsr_cpxR_yqjA
slt_cpxR_yqjA
rpoH_cpxR_yqjA
ppiA_cpxR_yqjA
ompC_cpxR_yqjA
motB_cpxR_yqjA
lpxA_cpxR_yqjA
degP_cpxR_yqjA
skp_cpxR_yqjA
hha_cpxR_yqjA
lpxD_cpxR_yqjA
cheW_cpxR_yqjA
aroG_cpxR_yqjA
cpxP_cpxR_yqaE
mzrA_cpxR_yqaE
yqjA_cpxR_yqaE
ygaU_cpxR_yqaE
mdtC_cpxR_yqaE
spy_cpxR_yqaE
ycfS_cpxR_yqaE
csgD_cpxR_yqaE
csgE_cpxR_yqaE
csgG_cpxR_yqaE
efeU_1_cpxR_yqaE
ppiD_cpxR_yqaE
tomB_cpxR_yqaE
mdtD_cpxR_yqaE
rdoA_cpxR_yqaE
yebE_cpxR_yqaE
yidQ_cpxR_yqaE
baeS_cpxR_yqaE
csgA_cpxR_yqaE
dsbA_cpxR_yqaE
fabZ_cpxR_yqaE
yccA_cpxR_yqaE
dsbC_cpxR_yqaE
tsr_cpxR_yqaE
slt_cpxR_yqaE
rpoH_cpxR_yqaE
ppiA_cpxR_yqaE
ompC_cpxR_yqaE
motB_cpxR_yqaE
lpxA_cpxR_yqaE
degP_cpxR_yqaE
skp_cpxR_yqaE
hha_cpxR_yqaE
lpxD_cpxR_yqaE
cheW_cpxR_yqaE
aroG_cpxR_yqaE
cpxP_cpxR_ygaU
mzrA_cpxR_ygaU
yqjA_cpxR_ygaU
yqaE_cpxR_ygaU
mdtC_cpxR_ygaU
spy_cpxR_ygaU
ycfS_cpxR_ygaU
csgD_cpxR_ygaU
csgE_cpxR_ygaU
csgG_cpxR_ygaU
efeU_1_cpxR_ygaU
ppiD_cpxR_ygaU
tomB_cpxR_ygaU
mdtD_cpxR_ygaU
rdoA_cpxR_ygaU
yebE_cpxR_ygaU
yidQ_cpxR_ygaU
baeS_cpxR_ygaU
csgA_cpxR_ygaU
dsbA_cpxR_ygaU
fabZ_cpxR_ygaU
yccA_cpxR_ygaU
dsbC_cpxR_ygaU
tsr_cpxR_ygaU
slt_cpxR_ygaU
rpoH_cpxR_ygaU
ppiA_cpxR_ygaU
ompC_cpxR_ygaU
motB_cpxR_ygaU
lpxA_cpxR_ygaU
degP_cpxR_ygaU
skp_cpxR_ygaU
hha_cpxR_ygaU
lpxD_cpxR_ygaU
cheW_cpxR_ygaU
aroG_cpxR_ygaU
cpxP_cpxR_mdtC
mzrA_cpxR_mdtC
yqjA_cpxR_mdtC
yqaE_cpxR_mdtC
ygaU_cpxR_mdtC
spy_cpxR_mdtC
ycfS_cpxR_mdtC
csgD_cpxR_mdtC
csgE_cpxR_mdtC
csgG_cpxR_mdtC
efeU_1_cpxR_mdtC
ppiD_cpxR_mdtC
tomB_cpxR_mdtC
mdtD_cpxR_mdtC
rdoA_cpxR_mdtC
yebE_cpxR_mdtC
yidQ_cpxR_mdtC
baeS_cpxR_mdtC
csgA_cpxR_mdtC
dsbA_cpxR_mdtC
fabZ_cpxR_mdtC
yccA_cpxR_mdtC
dsbC_cpxR_mdtC
tsr_cpxR_mdtC
slt_cpxR_mdtC
rpoH_cpxR_mdtC
ppiA_cpxR_mdtC
ompC_cpxR_mdtC
motB_cpxR_mdtC
lpxA_cpxR_mdtC
degP_cpxR_mdtC
skp_cpxR_mdtC
hha_cpxR_mdtC
lpxD_cpxR_mdtC
cheW_cpxR_mdtC
aroG_cpxR_mdtC
cpxP_cpxR_spy
mzrA_cpxR_spy
yqjA_cpxR_spy
yqaE_cpxR_spy
ygaU_cpxR_spy
mdtC_cpxR_spy
ycfS_cpxR_spy
csgD_cpxR_spy
csgE_cpxR_spy
csgG_cpxR_spy
efeU_1_cpxR_spy
ppiD_cpxR_spy
tomB_cpxR_spy
mdtD_cpxR_spy
rdoA_cpxR_spy
yebE_cpxR_spy
yidQ_cpxR_spy
baeS_cpxR_spy
csgA_cpxR_spy
dsbA_cpxR_spy
fabZ_cpxR_spy
yccA_cpxR_spy
dsbC_cpxR_spy
tsr_cpxR_spy
slt_cpxR_spy
rpoH_cpxR_spy
ppiA_cpxR_spy
ompC_cpxR_spy
motB_cpxR_spy
lpxA_cpxR_spy
degP_cpxR_spy
skp_cpxR_spy
hha_cpxR_spy
lpxD_cpxR_spy
cheW_cpxR_spy
aroG_cpxR_spy
cpxP_cpxR_ycfS
mzrA_cpxR_ycfS
yqjA_cpxR_ycfS
yqaE_cpxR_ycfS
ygaU_cpxR_ycfS
mdtC_cpxR_ycfS
spy_cpxR_ycfS
csgD_cpxR_ycfS
csgE_cpxR_ycfS
csgG_cpxR_ycfS
efeU_1_cpxR_ycfS
ppiD_cpxR_ycfS
tomB_cpxR_ycfS
mdtD_cpxR_ycfS
rdoA_cpxR_ycfS
yebE_cpxR_ycfS
yidQ_cpxR_ycfS
baeS_cpxR_ycfS
csgA_cpxR_ycfS
dsbA_cpxR_ycfS
fabZ_cpxR_ycfS
yccA_cpxR_ycfS
dsbC_cpxR_ycfS
tsr_cpxR_ycfS
slt_cpxR_ycfS
rpoH_cpxR_ycfS
ppiA_cpxR_ycfS
ompC_cpxR_ycfS
motB_cpxR_ycfS
lpxA_cpxR_ycfS
degP_cpxR_ycfS
skp_cpxR_ycfS
hha_cpxR_ycfS
lpxD_cpxR_ycfS
cheW_cpxR_ycfS
aroG_cpxR_ycfS
cpxP_cpxR_csgD
mzrA_cpxR_csgD
yqjA_cpxR_csgD
yqaE_cpxR_csgD
ygaU_cpxR_csgD
mdtC_cpxR_csgD
spy_cpxR_csgD
ycfS_cpxR_csgD
csgE_cpxR_csgD
csgG_cpxR_csgD
efeU_1_cpxR_csgD
ppiD_cpxR_csgD
tomB_cpxR_csgD
mdtD_cpxR_csgD
rdoA_cpxR_csgD
yebE_cpxR_csgD
yidQ_cpxR_csgD
baeS_cpxR_csgD
csgA_cpxR_csgD
dsbA_cpxR_csgD
fabZ_cpxR_csgD
yccA_cpxR_csgD
dsbC_cpxR_csgD
tsr_cpxR_csgD
slt_cpxR_csgD
rpoH_cpxR_csgD
ppiA_cpxR_csgD
ompC_cpxR_csgD
motB_cpxR_csgD
lpxA_cpxR_csgD
degP_cpxR_csgD
skp_cpxR_csgD
hha_cpxR_csgD
lpxD_cpxR_csgD
cheW_cpxR_csgD
aroG_cpxR_csgD
cpxP_cpxR_csgE
mzrA_cpxR_csgE
yqjA_cpxR_csgE
yqaE_cpxR_csgE
ygaU_cpxR_csgE
mdtC_cpxR_csgE
spy_cpxR_csgE
ycfS_cpxR_csgE
csgD_cpxR_csgE
csgG_cpxR_csgE
efeU_1_cpxR_csgE
ppiD_cpxR_csgE
tomB_cpxR_csgE
mdtD_cpxR_csgE
rdoA_cpxR_csgE
yebE_cpxR_csgE
yidQ_cpxR_csgE
baeS_cpxR_csgE
csgA_cpxR_csgE
dsbA_cpxR_csgE
fabZ_cpxR_csgE
yccA_cpxR_csgE
dsbC_cpxR_csgE
tsr_cpxR_csgE
slt_cpxR_csgE
rpoH_cpxR_csgE
