g7
gadE_gadX_rcsB
gadE_gadW_sdiA
gadW_gadX_rcsB
gadW_gadX_arcA
gadW_gadE_evgA
gadW_gadE_arcA
gadX_gadW_sdiA
gadX_gadW_phoP
gadX_gadE_evgA
gadX_gadE_phoP
