g6
gadE_gadX_gadC
gadE_gadX_gadA
gadE_gadX_mdtF
gadE_gadX_mdtE
gadE_gadX_slp
gadE_gadX_dctR
gadE_gadX_hdeD
gadE_gadX_gadB
gadE_gadX_yhiD
gadE_gadX_hdeB
gadE_gadX_hdeA
gadE_gadW_gadC
gadE_gadW_gadA
gadE_gadW_mdtF
gadE_gadW_mdtE
gadE_gadW_gadB
gadE_gadW_yhiD
gadE_gadW_hdeB
gadE_gadW_hdeA
gadW_gadX_gadC
gadW_gadX_gadA
gadW_gadX_mdtF
gadW_gadX_mdtE
gadW_gadX_gadB
gadW_gadX_yhiD
gadW_gadX_hdeB
gadW_gadX_hdeA
gadW_gadE_gadC
gadW_gadE_gadA
gadW_gadE_mdtF
gadW_gadE_mdtE
gadW_gadE_gadB
gadW_gadE_yhiD
gadW_gadE_hdeB
gadW_gadE_hdeA
gadX_gadW_gadC
gadX_gadW_gadA
gadX_gadW_mdtF
gadX_gadW_mdtE
gadX_gadW_gadB
gadX_gadW_yhiD
gadX_gadW_hdeB
gadX_gadW_hdeA
gadX_gadE_gadC
gadX_gadE_gadA
gadX_gadE_mdtF
gadX_gadE_mdtE
gadX_gadE_slp
gadX_gadE_dctR
gadX_gadE_hdeD
gadX_gadE_gadB
gadX_gadE_yhiD
gadX_gadE_hdeB
gadX_gadE_hdeA
