g1
gltA_crp_araC
glpT_crp_araC
glpQ_crp_araC
glpG_crp_araC
glpF_crp_araC
glpE_crp_araC
glnL_crp_araC
glnG_crp_araC
glnA_crp_araC
glgP_crp_araC
glgC_crp_araC
glgA_crp_araC
gcvH_crp_araC
epd_crp_araC
gapA_crp_araC
galT_crp_araC
galS_crp_araC
galK_crp_araC
galE_crp_araC
gabT_crp_araC
fur_crp_araC
fumC_crp_araC
fumA_crp_araC
fucK_crp_araC
fucA_crp_araC
flhD_crp_araC
fis_crp_araC
fepA_crp_araC
fecA_crp_araC
fbaA_crp_araC
fadL_crp_araC
envZ_crp_araC
entE_crp_araC
entC_crp_araC
entB_crp_araC
ebgC_crp_araC
dksA_crp_araC
deoD_crp_araC
deoC_crp_araC
deoB_crp_araC
deoA_crp_araC
cytR_crp_araC
cyoD_crp_araC
cyoC_crp_araC
cyoB_crp_araC
cyoA_crp_araC
cstA_crp_araC
crr_crp_araC
cirA_crp_araC
chbR_crp_araC
chbA_crp_araC
chbB_crp_araC
cdd_crp_araC
aspA_crp_araC
araJ_crp_araC
puuC_crp_araC
aldA_crp_araC
agp_crp_araC
aceF_crp_araC
aceE_crp_araC
uxaC_fnr_arcA
iraD_fnr_arcA
dcuS_fnr_arcA
tdcE_fnr_arcA
tdcF_fnr_arcA
aer_fnr_arcA
norV_fnr_arcA
focB_fnr_arcA
hyfI_fnr_arcA
hyfH_fnr_arcA
hyfG_fnr_arcA
hyfF_fnr_arcA
hyfE_fnr_arcA
hyfD_fnr_arcA
emrK_fnr_arcA
ydhY_fnr_arcA
ydhW_fnr_arcA
ynfH_fnr_arcA
hlyE_fnr_arcA
dpiB_fnr_arcA
caiF_fnr_arcA
rnpB_fnr_arcA
emrY_fnr_arcA
dppC_fnr_arcA
dppB_fnr_arcA
norW_fnr_arcA
ychO_fnr_arcA
pitA_fnr_arcA
glnK_fnr_arcA
feoA_fnr_arcA
napG_fnr_arcA
napC_fnr_arcA
ccmB_fnr_arcA
yeiL_fnr_arcA
nrfD_fnr_arcA
amtB_fnr_arcA
moaC_fnr_arcA
ydeJ_fnr_arcA
moaE_fnr_arcA
moaD_fnr_arcA
moaB_fnr_arcA
fixB_fnr_arcA
pepT_fnr_arcA
nikR_fnr_arcA
gltF_fnr_arcA
gcvT_fnr_arcA
nrdD_fnr_arcA
glnD_fnr_arcA
hyfB_fnr_arcA
fdnI_fnr_arcA
fdnH_fnr_arcA
fdnG_fnr_arcA
garR_fnr_arcA
garK_fnr_arcA
hyfA_fnr_arcA
ompW_fnr_arcA
pdhR_fnr_arcA
soxS_fnr_arcA
soxR_fnr_arcA
rpsS_fnr_arcA
rpsQ_fnr_arcA
rpsJ_fnr_arcA
rpsC_fnr_arcA
rpmC_fnr_arcA
rplW_fnr_arcA
rplV_fnr_arcA
rplP_fnr_arcA
rplD_fnr_arcA
rplC_fnr_arcA
rplB_fnr_arcA
purN_fnr_arcA
purM_fnr_arcA
pstC_fnr_arcA
pstB_fnr_arcA
pstA_fnr_arcA
prfA_fnr_arcA
pstS_fnr_arcA
narX_fnr_arcA
malQ_fnr_arcA
lpd_fnr_arcA
katG_fnr_arcA
hypE_fnr_arcA
hypD_fnr_arcA
hemA_fnr_arcA
gltD_fnr_arcA
gltB_fnr_arcA
glpT_fnr_arcA
glpQ_fnr_arcA
gdhA_fnr_arcA
gcvH_fnr_arcA
frdC_fnr_arcA
frdB_fnr_arcA
frdA_fnr_arcA
fes_fnr_arcA
fepE_fnr_arcA
cysG_fnr_arcA
moeB_fnr_arcA
moeA_fnr_arcA
cheR_fnr_arcA
cadC_fnr_arcA
aspC_fnr_arcA
aspA_fnr_arcA
adhE_fnr_arcA
aceF_fnr_arcA
aceE_fnr_arcA
ibaG_mlrA_cadC
csgD_mlrA_cadC
csgF_mlrA_cadC
rpmA_mlrA_cadC
rplU_mlrA_cadC
uxaC_fnr_cadC
iraD_fnr_cadC
dcuS_fnr_cadC
tdcE_fnr_cadC
tdcF_fnr_cadC
aer_fnr_cadC
norV_fnr_cadC
focB_fnr_cadC
hyfI_fnr_cadC
hyfH_fnr_cadC
hyfG_fnr_cadC
hyfF_fnr_cadC
hyfE_fnr_cadC
hyfD_fnr_cadC
emrK_fnr_cadC
ydhY_fnr_cadC
ydhW_fnr_cadC
ynfH_fnr_cadC
puuP_fnr_cadC
hlyE_fnr_cadC
iraM_fnr_cadC
dcuC_fnr_cadC
dpiB_fnr_cadC
citC_fnr_cadC
citD_fnr_cadC
citE_fnr_cadC
citF_fnr_cadC
citX_fnr_cadC
citG_fnr_cadC
caiF_fnr_cadC
rnpB_fnr_cadC
emrY_fnr_cadC
dppC_fnr_cadC
dppB_fnr_cadC
caiE_fnr_cadC
norW_fnr_cadC
ychO_fnr_cadC
pitA_fnr_cadC
glnK_fnr_cadC
feoA_fnr_cadC
nuoJ_fnr_cadC
nuoG_fnr_cadC
napG_fnr_cadC
napC_fnr_cadC
ccmB_fnr_cadC
yeiL_fnr_cadC
nrfD_fnr_cadC
amtB_fnr_cadC
grcA_fnr_cadC
moaC_fnr_cadC
ydeJ_fnr_cadC
moaE_fnr_cadC
moaD_fnr_cadC
moaB_fnr_cadC
fixB_fnr_cadC
caiB_fnr_cadC
pepT_fnr_cadC
nikR_fnr_cadC
gltF_fnr_cadC
gcvT_fnr_cadC
nrdD_fnr_cadC
glnD_fnr_cadC
hyfB_fnr_cadC
focA_fnr_cadC
fdnI_fnr_cadC
fdnH_fnr_cadC
fdnG_fnr_cadC
garR_fnr_cadC
garK_fnr_cadC
hyfA_fnr_cadC
ompW_fnr_cadC
pdhR_fnr_cadC
soxS_fnr_cadC
soxR_fnr_cadC
rpsS_fnr_cadC
rpsQ_fnr_cadC
rpsJ_fnr_cadC
rpsC_fnr_cadC
rpmC_fnr_cadC
rplW_fnr_cadC
rplV_fnr_cadC
rplP_fnr_cadC
rplD_fnr_cadC
rplC_fnr_cadC
rplB_fnr_cadC
purN_fnr_cadC
purM_fnr_cadC
pstC_fnr_cadC
pstB_fnr_cadC
pstA_fnr_cadC
prfA_fnr_cadC
pstS_fnr_cadC
pflB_fnr_cadC
ndh_fnr_cadC
narX_fnr_cadC
malQ_fnr_cadC
lpd_fnr_cadC
katG_fnr_cadC
hypE_fnr_cadC
hypD_fnr_cadC
hemA_fnr_cadC
gltD_fnr_cadC
gltB_fnr_cadC
glpT_fnr_cadC
glpQ_fnr_cadC
gdhA_fnr_cadC
gcvH_fnr_cadC
fumC_fnr_cadC
frdC_fnr_cadC
frdB_fnr_cadC
frdA_fnr_cadC
fes_fnr_cadC
fepE_fnr_cadC
cysG_fnr_cadC
cydB_fnr_cadC
cydA_fnr_cadC
moeB_fnr_cadC
moeA_fnr_cadC
cheR_fnr_cadC
aspC_fnr_cadC
aspA_fnr_cadC
arcA_fnr_cadC
adhE_fnr_cadC
ackA_fnr_cadC
aceF_fnr_cadC
aceE_fnr_cadC
mhpF_crp_chbR
mhpD_crp_chbR
mhpA_crp_chbR
srlA_crp_chbR
uxaC_crp_chbR
nanM_crp_chbR
idnD_crp_chbR
ulaE_crp_chbR
nfuA_crp_chbR
gntX_crp_chbR
aaeX_crp_chbR
aaeB_crp_chbR
nanE_crp_chbR
tdcE_crp_chbR
tdcF_crp_chbR
aer_crp_chbR
casC_crp_chbR
casD_crp_chbR
csiD_crp_chbR
pka_crp_chbR
csiE_crp_chbR
hyfR_crp_chbR
hyfJ_crp_chbR
hyfC_crp_chbR
murQ_crp_chbR
preT_crp_chbR
gatZ_crp_chbR
mlc_crp_chbR
tam_crp_chbR
lsrB_crp_chbR
lsrC_crp_chbR
lsrR_crp_chbR
paaK_crp_chbR
paaJ_crp_chbR
paaD_crp_chbR
paaC_crp_chbR
paaB_crp_chbR
puuE_crp_chbR
hlyE_crp_chbR
csgD_crp_chbR
csgF_crp_chbR
ycdZ_crp_chbR
fiu_crp_chbR
dpiB_crp_chbR
citC_crp_chbR
citD_crp_chbR
citE_crp_chbR
citF_crp_chbR
citX_crp_chbR
citG_crp_chbR
mhpE_crp_chbR
prpE_crp_chbR
prpC_crp_chbR
prpB_crp_chbR
caiF_crp_chbR
rmf_crp_chbR
hpt_crp_chbR
agaA_crp_chbR
exuT_crp_chbR
caiE_crp_chbR
mpl_crp_chbR
gatY_crp_chbR
gatC_crp_chbR
gatB_crp_chbR
gatA_crp_chbR
lhgO_crp_chbR
acnB_crp_chbR
aldB_crp_chbR
sgbU_crp_chbR
sgbH_crp_chbR
lyxK_crp_chbR
yiaO_crp_chbR
yiaN_crp_chbR
yiaM_crp_chbR
yiaL_crp_chbR
yiaK_crp_chbR
yiaJ_crp_chbR
cspE_crp_chbR
yeiP_crp_chbR
nupC_crp_chbR
mtlR_crp_chbR
yjcH_crp_chbR
actP_crp_chbR
sbmC_crp_chbR
puuB_crp_chbR
hofC_crp_chbR
grcA_crp_chbR
galM_crp_chbR
proP_crp_chbR
fixB_crp_chbR
caiB_crp_chbR
ychH_crp_chbR
fadD_crp_chbR
gltF_crp_chbR
narQ_crp_chbR
acs_crp_chbR
gcvT_crp_chbR
marR_crp_chbR
marA_crp_chbR
dadX_crp_chbR
dadA_crp_chbR
treC_crp_chbR
glgS_crp_chbR
gabP_crp_chbR
gabD_crp_chbR
acnA_crp_chbR
dusB_crp_chbR
preA_crp_chbR
tnaC_crp_chbR
ivbL_crp_chbR
focA_crp_chbR
mazF_crp_chbR
yhfA_crp_chbR
raiA_crp_chbR
cspD_crp_chbR
xylA_crp_chbR
xseA_crp_chbR
uhpT_crp_chbR
ugpQ_crp_chbR
ugpB_crp_chbR
ugpA_crp_chbR
udp_crp_chbR
tsx_crp_chbR
trg_crp_chbR
sucD_crp_chbR
sucC_crp_chbR
sucB_crp_chbR
sucA_crp_chbR
srlD_crp_chbR
srlB_crp_chbR
sodA_crp_chbR
sfsA_crp_chbR
sdhD_crp_chbR
sdhC_crp_chbR
sdhB_crp_chbR
sdhA_crp_chbR
rpsR_crp_chbR
rpsF_crp_chbR
rpoH_crp_chbR
rhaR_crp_chbR
relA_crp_chbR
rbsR_crp_chbR
rbsD_crp_chbR
rbsC_crp_chbR
rbsB_crp_chbR
ptsI_crp_chbR
ptsH_crp_chbR
ptsG_crp_chbR
priB_crp_chbR
ppiA_crp_chbR
pgk_crp_chbR
pflB_crp_chbR
ompR_crp_chbR
ompA_crp_chbR
nupG_crp_chbR
nrdB_crp_chbR
nmpC_crp_chbR
nirD_crp_chbR
nirC_crp_chbR
nirB_crp_chbR
nanA_crp_chbR
nagC_crp_chbR
nagE_crp_chbR
umpH_crp_chbR
nagB_crp_chbR
nagA_crp_chbR
mtlD_crp_chbR
mtlA_crp_chbR
mglA_crp_chbR
metK_crp_chbR
melB_crp_chbR
mdh_crp_chbR
mazE_crp_chbR
manY_crp_chbR
manX_crp_chbR
manA_crp_chbR
malX_crp_chbR
malT_crp_chbR
malM_crp_chbR
malI_crp_chbR
malF_crp_chbR
malE_crp_chbR
lpd_crp_chbR
lamB_crp_chbR
lacZ_crp_chbR
lacY_crp_chbR
lacA_crp_chbR
rpoS_crp_chbR
ilvB_crp_chbR
hupB_crp_chbR
hupA_crp_chbR
hflC_crp_chbR
gyrA_crp_chbR
guaB_crp_chbR
guaA_crp_chbR
grpE_crp_chbR
gltD_crp_chbR
gltB_crp_chbR
gltA_crp_chbR
glpT_crp_chbR
glpQ_crp_chbR
glpG_crp_chbR
glpF_crp_chbR
glpE_crp_chbR
glnL_crp_chbR
glnG_crp_chbR
glnA_crp_chbR
glgP_crp_chbR
glgC_crp_chbR
glgA_crp_chbR
gcvH_crp_chbR
epd_crp_chbR
gapA_crp_chbR
galT_crp_chbR
galS_crp_chbR
galK_crp_chbR
galE_crp_chbR
gabT_crp_chbR
fur_crp_chbR
fumC_crp_chbR
fumA_crp_chbR
fucK_crp_chbR
fucA_crp_chbR
flhD_crp_chbR
fis_crp_chbR
fepA_crp_chbR
fecA_crp_chbR
fbaA_crp_chbR
fadL_crp_chbR
envZ_crp_chbR
entE_crp_chbR
entC_crp_chbR
entB_crp_chbR
ebgC_crp_chbR
dksA_crp_chbR
deoD_crp_chbR
deoC_crp_chbR
deoB_crp_chbR
deoA_crp_chbR
cytR_crp_chbR
cyoD_crp_chbR
cyoC_crp_chbR
cyoB_crp_chbR
cyoA_crp_chbR
cstA_crp_chbR
crr_crp_chbR
cirA_crp_chbR
cdd_crp_chbR
aspA_crp_chbR
araJ_crp_chbR
araG_crp_chbR
araF_crp_chbR
araE_crp_chbR
araC_crp_chbR
puuC_crp_chbR
aldA_crp_chbR
agp_crp_chbR
aceF_crp_chbR
aceE_crp_chbR
dcuD_phoP_cysB
yrbL_phoP_cysB
slyB_phoP_cysB
rstA_phoP_cysB
safA_phoP_cysB
ydeO_phoP_cysB
iraM_phoP_cysB
ybjG_phoP_cysB
mgtA_phoP_cysB
gadW_phoP_cysB
treR_phoP_cysB
gadE_phoP_cysB
hdeD_phoP_cysB
yhiD_phoP_cysB
hdeB_phoP_cysB
hdeA_phoP_cysB
rstB_phoP_cysB
ygiB_phoP_cysB
tolC_phoP_cysB
purH_phoP_cysB
purD_phoP_cysB
phoQ_phoP_cysB
ompT_phoP_cysB
nagA_phoP_cysB
glgX_phoP_cysB
glgP_phoP_cysB
glgC_phoP_cysB
glgB_phoP_cysB
glgA_phoP_cysB
fadL_phoP_cysB
lysP_argP_dnaA
gdhA_argP_dnaA
dapD_argP_dnaA
dapB_argP_dnaA
ilvG_1_ihfB_fis
ulaF_ihfB_fis
ulaD_ihfB_fis
ulaA_ihfB_fis
ulaG_ihfB_fis
tdcE_ihfB_fis
tdcF_ihfB_fis
glcG_ihfB_fis
hycI_ihfB_fis
norV_ihfB_fis
sufB_ihfB_fis
sufC_ihfB_fis
sufD_ihfB_fis
sufS_ihfB_fis
sufE_ihfB_fis
paaK_ihfB_fis
paaJ_ihfB_fis
paaD_ihfB_fis
paaC_ihfB_fis
paaB_ihfB_fis
csgD_ihfB_fis
csgF_ihfB_fis
ssuE_ihfB_fis
ssuD_ihfB_fis
ssuC_ihfB_fis
glcF_ihfB_fis
dppF_ihfB_fis
dppD_ihfB_fis
ulaC_ihfB_fis
ulaB_ihfB_fis
norW_ihfB_fis
prmC_ihfB_fis
ssuB_ihfB_fis
sgbH_ihfB_fis
lyxK_ihfB_fis
yiaJ_ihfB_fis
hemF_ihfB_fis
nuoJ_ihfB_fis
nuoG_ihfB_fis
nrfD_ihfB_fis
pspG_ihfB_fis
ibpB_ihfB_fis
dps_ihfB_fis
uspA_ihfB_fis
sufA_ihfB_fis
dusB_ihfB_fis
ilvL_ihfB_fis
focA_ihfB_fis
tyrP_ihfB_fis
rpoH_ihfB_fis
pstC_ihfB_fis
pstB_ihfB_fis
pstA_ihfB_fis
pspE_ihfB_fis
pspD_ihfB_fis
pspC_ihfB_fis
pspB_ihfB_fis
pspA_ihfB_fis
pstS_ihfB_fis
pflB_ihfB_fis
ilvE_ihfB_fis
ilvD_ihfB_fis
ilvA_ihfB_fis
hypE_ihfB_fis
hypD_ihfB_fis
hycC_ihfB_fis
hycB_ihfB_fis
hipA_ihfB_fis
hipB_ihfB_fis
gltA_ihfB_fis
glnQ_ihfB_fis
glnP_ihfB_fis
glnH_ihfB_fis
gcd_ihfB_fis
fnr_ihfB_fis
fimH_ihfB_fis
fimF_ihfB_fis
fimC_ihfB_fis
fimA_ihfB_fis
envZ_ihfB_fis
dppA_ihfB_fis
cysJ_ihfB_fis
cysI_ihfB_fis
cysH_ihfB_fis
cysG_ihfB_fis
aceK_ihfB_fis
aceB_ihfB_fis
aceA_ihfB_fis
ilvG_1_ihfA_fis
ulaF_ihfA_fis
ulaD_ihfA_fis
ulaA_ihfA_fis
ulaG_ihfA_fis
tdcE_ihfA_fis
tdcF_ihfA_fis
glcG_ihfA_fis
hycI_ihfA_fis
norV_ihfA_fis
sufB_ihfA_fis
sufC_ihfA_fis
sufD_ihfA_fis
sufS_ihfA_fis
sufE_ihfA_fis
paaK_ihfA_fis
paaJ_ihfA_fis
paaD_ihfA_fis
paaC_ihfA_fis
paaB_ihfA_fis
csgD_ihfA_fis
csgF_ihfA_fis
ssuE_ihfA_fis
ssuD_ihfA_fis
ssuC_ihfA_fis
glcF_ihfA_fis
dppF_ihfA_fis
dppD_ihfA_fis
ulaC_ihfA_fis
ulaB_ihfA_fis
norW_ihfA_fis
prmC_ihfA_fis
ssuB_ihfA_fis
sgbH_ihfA_fis
lyxK_ihfA_fis
yiaJ_ihfA_fis
hemF_ihfA_fis
nuoJ_ihfA_fis
nuoG_ihfA_fis
nrfD_ihfA_fis
pspG_ihfA_fis
ibpB_ihfA_fis
dps_ihfA_fis
uspA_ihfA_fis
sufA_ihfA_fis
dusB_ihfA_fis
ilvL_ihfA_fis
focA_ihfA_fis
tyrP_ihfA_fis
rpoH_ihfA_fis
pstC_ihfA_fis
pstB_ihfA_fis
pstA_ihfA_fis
pspE_ihfA_fis
pspD_ihfA_fis
pspC_ihfA_fis
pspB_ihfA_fis
pspA_ihfA_fis
pstS_ihfA_fis
pflB_ihfA_fis
ilvE_ihfA_fis
ilvD_ihfA_fis
ilvA_ihfA_fis
hypE_ihfA_fis
hypD_ihfA_fis
hycC_ihfA_fis
hycB_ihfA_fis
hipA_ihfA_fis
hipB_ihfA_fis
gltA_ihfA_fis
glnQ_ihfA_fis
glnP_ihfA_fis
glnH_ihfA_fis
gcd_ihfA_fis
fnr_ihfA_fis
fimH_ihfA_fis
fimF_ihfA_fis
fimC_ihfA_fis
fimA_ihfA_fis
envZ_ihfA_fis
dppA_ihfA_fis
cysJ_ihfA_fis
cysI_ihfA_fis
cysH_ihfA_fis
cysG_ihfA_fis
aceK_ihfA_fis
aceB_ihfA_fis
aceA_ihfA_fis
mhpF_crp_fis
mhpD_crp_fis
mhpA_crp_fis
srlA_crp_fis
uxaC_crp_fis
nanM_crp_fis
idnD_crp_fis
ulaE_crp_fis
nfuA_crp_fis
gntX_crp_fis
aaeX_crp_fis
aaeB_crp_fis
nanE_crp_fis
tdcE_crp_fis
tdcF_crp_fis
aer_crp_fis
casC_crp_fis
casD_crp_fis
csiD_crp_fis
pka_crp_fis
csiE_crp_fis
hyfR_crp_fis
hyfJ_crp_fis
hyfC_crp_fis
murQ_crp_fis
preT_crp_fis
gatZ_crp_fis
mlc_crp_fis
tam_crp_fis
lsrB_crp_fis
lsrC_crp_fis
lsrR_crp_fis
paaK_crp_fis
paaJ_crp_fis
paaD_crp_fis
paaC_crp_fis
paaB_crp_fis
puuE_crp_fis
hlyE_crp_fis
csgD_crp_fis
csgF_crp_fis
ycdZ_crp_fis
fiu_crp_fis
dpiB_crp_fis
citC_crp_fis
citD_crp_fis
citE_crp_fis
citF_crp_fis
citX_crp_fis
citG_crp_fis
mhpE_crp_fis
prpE_crp_fis
prpC_crp_fis
prpB_crp_fis
caiF_crp_fis
rmf_crp_fis
hpt_crp_fis
agaA_crp_fis
exuT_crp_fis
caiE_crp_fis
mpl_crp_fis
gatY_crp_fis
gatC_crp_fis
gatB_crp_fis
gatA_crp_fis
lhgO_crp_fis
acnB_crp_fis
aldB_crp_fis
sgbU_crp_fis
sgbH_crp_fis
lyxK_crp_fis
yiaO_crp_fis
yiaN_crp_fis
yiaM_crp_fis
yiaL_crp_fis
yiaK_crp_fis
yiaJ_crp_fis
chbG_crp_fis
cspE_crp_fis
yeiP_crp_fis
nupC_crp_fis
mtlR_crp_fis
yjcH_crp_fis
actP_crp_fis
sbmC_crp_fis
puuB_crp_fis
hofC_crp_fis
galM_crp_fis
proP_crp_fis
fixB_crp_fis
caiB_crp_fis
ychH_crp_fis
fadD_crp_fis
gltF_crp_fis
narQ_crp_fis
acs_crp_fis
gcvT_crp_fis
dadX_crp_fis
dadA_crp_fis
treC_crp_fis
glgS_crp_fis
gabP_crp_fis
gabD_crp_fis
acnA_crp_fis
dusB_crp_fis
preA_crp_fis
tnaC_crp_fis
ivbL_crp_fis
focA_crp_fis
yhfA_crp_fis
raiA_crp_fis
cspD_crp_fis
xylA_crp_fis
xseA_crp_fis
uhpT_crp_fis
ugpQ_crp_fis
ugpB_crp_fis
ugpA_crp_fis
udp_crp_fis
tsx_crp_fis
sucD_crp_fis
sucC_crp_fis
sucB_crp_fis
sucA_crp_fis
srlD_crp_fis
srlB_crp_fis
sodA_crp_fis
sfsA_crp_fis
sdhD_crp_fis
sdhC_crp_fis
sdhB_crp_fis
sdhA_crp_fis
rpsR_crp_fis
rpsF_crp_fis
rpoH_crp_fis
rhaR_crp_fis
relA_crp_fis
rbsR_crp_fis
rbsD_crp_fis
rbsC_crp_fis
rbsB_crp_fis
ptsI_crp_fis
ptsH_crp_fis
priB_crp_fis
ppiA_crp_fis
pgk_crp_fis
pflB_crp_fis
ompR_crp_fis
ompA_crp_fis
nupG_crp_fis
nmpC_crp_fis
nanA_crp_fis
nagC_crp_fis
nagE_crp_fis
umpH_crp_fis
nagB_crp_fis
nagA_crp_fis
mtlD_crp_fis
mtlA_crp_fis
mglA_crp_fis
metK_crp_fis
melB_crp_fis
mdh_crp_fis
manY_crp_fis
manX_crp_fis
manA_crp_fis
malX_crp_fis
malT_crp_fis
malM_crp_fis
malI_crp_fis
lamB_crp_fis
lacZ_crp_fis
lacY_crp_fis
lacA_crp_fis
rpoS_crp_fis
ilvB_crp_fis
hupB_crp_fis
hflC_crp_fis
gyrA_crp_fis
guaB_crp_fis
guaA_crp_fis
grpE_crp_fis
gltD_crp_fis
gltB_crp_fis
gltA_crp_fis
glpG_crp_fis
glpF_crp_fis
glpE_crp_fis
glnG_crp_fis
glnA_crp_fis
glgP_crp_fis
glgC_crp_fis
glgA_crp_fis
gcvH_crp_fis
epd_crp_fis
gapA_crp_fis
galT_crp_fis
galS_crp_fis
galK_crp_fis
galE_crp_fis
gabT_crp_fis
fur_crp_fis
fumC_crp_fis
fumA_crp_fis
fucK_crp_fis
fucA_crp_fis
flhD_crp_fis
fepA_crp_fis
fecA_crp_fis
fbaA_crp_fis
fadL_crp_fis
envZ_crp_fis
entE_crp_fis
entC_crp_fis
entB_crp_fis
ebgC_crp_fis
dksA_crp_fis
cytR_crp_fis
cyoD_crp_fis
cyoC_crp_fis
cyoB_crp_fis
cyoA_crp_fis
cstA_crp_fis
crr_crp_fis
cirA_crp_fis
chbR_crp_fis
chbA_crp_fis
chbB_crp_fis
cdd_crp_fis
aspA_crp_fis
araJ_crp_fis
araG_crp_fis
araF_crp_fis
araE_crp_fis
araC_crp_fis
puuC_crp_fis
aldA_crp_fis
agp_crp_fis
aceF_crp_fis
aceE_crp_fis
srlA_hns_flhD
nrdG_hns_flhD
bglJ_hns_flhD
gspL_hns_flhD
gspK_hns_flhD
gspJ_hns_flhD
gspI_hns_flhD
gspH_hns_flhD
gspG_hns_flhD
gspE_hns_flhD
gspD_hns_flhD
casC_hns_flhD
casD_hns_flhD
csiD_hns_flhD
csiE_hns_flhD
ydeO_hns_flhD
hlyE_hns_flhD
garP_hns_flhD
lhgO_hns_flhD
yfaE_hns_flhD
smtA_hns_flhD
mukF_hns_flhD
hisQ_hns_flhD
hisJ_hns_flhD
adiY_hns_flhD
adeD_hns_flhD
evgS_hns_flhD
caiT_hns_flhD
caiA_hns_flhD
caiC_hns_flhD
caiD_hns_flhD
stpA_hns_flhD
adiA_hns_flhD
hdfR_hns_flhD
gabP_hns_flhD
gabD_hns_flhD
mazF_hns_flhD
chiA_hns_flhD
fau_hns_flhD
cspD_hns_flhD
srlD_hns_flhD
srlB_hns_flhD
ftnA_hns_flhD
relA_hns_flhD
proX_hns_flhD
proW_hns_flhD
proV_hns_flhD
nrdA_hns_flhD
nirD_hns_flhD
nirC_hns_flhD
nirB_hns_flhD
mukB_hns_flhD
mazE_hns_flhD
